,page_id,avg_bits_per_token,total_bits,n_tokens,cer,levenshtein,gt_length,normalization_profile
0,3206329327,0.017785708605636174,12.432210315339685,699,0.004329004329004329,13,3003,all
1,3200810270,0.01419050593310876,9.081923797189607,640,0.004130679684566279,11,2663,all
2,3200812524,0.03869192638049662,9.905133153407135,256,0.009963768115942028,11,1104,all
3,3206225742,0.019092160260849877,11.665309919379274,611,0.0011534025374855825,3,2601,all
4,3200810213,0.011568734793456825,8.213801703354346,710,0.0012426219322771047,4,3219,all
5,3206313966,0.01921685775503219,11.395596648734088,593,0.004694835680751174,12,2556,all
6,3200811905,0.02373910499156089,16.04763497429516,676,0.01474442988204456,45,3052,all
7,3200811448,0.024715428011094276,18.536571008320706,750,0.0035714285714285713,11,3080,all
8,3205295999,0.08404913929002722,27.40001940854887,326,0.004002668445630421,6,1499,all
9,3206260984,0.023518959760909328,12.135783236629212,516,0.009174311926605505,19,2071,all
10,3207165983,0.02291225082045117,14.320156762781982,625,0.0011511895625479663,3,2606,all
11,3206323884,0.12029516561087641,111.03243785883893,923,0.04506279241566117,183,4061,all
12,3206308400,0.03383968566139773,23.078665621073252,682,0.011367550809507406,33,2903,all
13,3205317653,0.048115549941810797,43.737034897106014,909,0.016944801026957636,66,3895,all
14,3206191677,0.03059591985825869,30.53472801854217,998,0.009774261112404002,42,4297,all
15,3206240005,0.020283095141015155,12.271272560314168,605,0.005407493240633449,14,2589,all
16,3200813784,0.02502568706599017,14.56494987240628,582,0.0040192926045016075,10,2488,all
17,3206197135,0.06548743432190202,36.93491295755274,564,0.021203438395415473,37,1745,all
18,3200810564,0.06190474296386797,44.323795962129466,716,0.00853619981030667,27,3163,all
19,3206260917,0.0572274698179471,13.448455407217569,235,0.0039603960396039604,4,1010,all
20,3200811290,0.018566887058580096,11.27010044455812,607,0.002276176024279211,6,2636,all
21,3206269989,0.08983007960284789,31.260867701791067,348,0.018629407850964737,28,1503,all
22,3206327803,0.026621436453766946,15.307325960915994,575,0.0031708283789139914,8,2523,all
23,3206246121,0.04083550461566164,21.520310932453686,527,0.004578754578754579,10,2184,all
24,3206257161,0.03925769571918915,29.40401409367267,749,0.009535918626827717,30,3146,all
25,3200807889,0.02969206753303214,18.230929465281733,614,0.014470677837014471,38,2626,all
26,3206224252,0.027175523743191016,18.4521806216267,679,0.0071633237822349575,20,2792,all
27,3200812175,0.019377627212384122,13.893758711279416,717,0.0032948929159802307,10,3035,all
28,3200807886,0.009256989032482609,4.971003110443161,537,0.0012815036309269544,3,2341,all
29,3206269588,0.02448169154535652,11.11468796159186,454,0.007150153217568948,14,1958,all
30,3200811336,0.049155736526328445,27.23227803558596,554,0.01559792027729636,36,2308,all
31,3206228613,0.02942294252659977,22.773357515588224,774,0.012056044314108831,37,3069,all
32,3206247554,0.02927473813623875,13.788401662168452,471,0.01481103166496425,29,1958,all
33,3200801613,0.020517143849576473,12.187183446648424,594,0.0033769523005487546,8,2369,all
34,3206228628,0.029034098321423334,23.372449148745783,805,0.008552049542907697,29,3391,all
35,3200811765,0.0623578064999309,48.888520295945824,784,0.00854449027695934,29,3394,all
36,3206238659,0.03784292152354316,30.009436768169728,793,0.00975609756097561,32,3280,all
37,3206320267,0.10865804363190273,69.97578009894536,644,0.022924626606460576,66,2879,all
38,3206304270,0.023497741849163565,14.404115753537265,613,0.005104043973301924,13,2547,all
39,3206201409,0.014768248058773668,10.367310137259114,702,0.005761843790012804,18,3124,all
40,3200810209,0.15788203791022787,200.35230610807918,1269,0.09432299012693936,535,5672,all
41,3206210831,0.02859515313451254,17.271472493245575,604,0.004958047292143402,13,2622,all
42,3206329286,0.010379843222208432,5.086123178882132,490,0.006295399515738499,13,2065,all
43,3207642541,0.16363046664126488,222.04654323219643,1357,0.10863916856122117,669,6158,all
44,3206204112,0.08675359626658266,78.68551181379047,907,0.041212121212121214,170,4125,all
45,3206261140,0.07138201560516144,57.819432640180764,810,0.024599881446354475,83,3374,all
46,3200811144,0.04138325665386241,33.23075509305151,803,0.019347386658966213,67,3463,all
47,3206270727,0.03080587875102789,14.879239436746472,483,0.01991465149359886,42,2109,all
48,3206190290,0.04294194535551716,40.88073197845234,952,0.007093875620714117,30,4229,all
49,3206191822,0.03649891264183503,27.082193180241593,742,0.005297600498597694,17,3209,all
