,page_id,avg_bits_per_token,total_bits,n_tokens,cer,levenshtein,gt_length,normalization_profile
0,3207644853,0.03926096461257147,19.002306872484592,484,0.025540275049115914,52,2036,all
1,3205295659,0.028720883044571103,13.958349159661555,486,0.009433962264150943,19,2014,all
2,3206260927,0.026018931257711115,7.4414143397053785,286,0.00315955766192733,4,1266,all
3,3200812377,0.03925058532785551,16.210491740404326,413,0.02463605823068309,44,1786,all
4,3206232834,0.15515864399489213,19.084513211371732,123,0.05555555555555555,16,288,all
5,3202405178,0.021523805122396475,4.713713321804828,219,0.0033112582781456954,3,906,all
6,3206244093,0.030648177485479777,7.0797289991458285,231,0.0031982942430703624,3,938,all
7,3200812524,0.04022836629873791,10.298461772476905,256,0.009963768115942028,11,1104,all
8,3200812236,0.011615345317761,2.636683387131747,227,0.0011074197120708748,1,903,all
9,3200812702,0.025723924157682678,6.662496356839814,259,0.0,0,1056,all
10,3206204170,0.041825855220495915,14.262616630189108,341,0.006793478260869565,10,1472,all
11,3206277691,0.022054447096890424,8.049873190365005,365,0.025889967637540454,40,1545,all
12,3200810898,0.01606777524010008,7.3108377342455375,455,0.0184404636459431,35,1898,all
13,3206269588,0.023421091302176792,10.633175451188263,454,0.006639427987742594,13,1958,all
14,3206232847,0.03011367003202463,16.682973197741646,554,0.005508474576271186,13,2360,all
15,3200810558,0.037054021252559986,17.637714116218554,476,0.006329113924050633,13,2054,all
16,3206222306,0.03136028970792774,18.72209295563286,597,0.005084082909659757,13,2557,all
17,3200810316,0.033464200609472354,11.24397140478271,336,0.002178649237472767,3,1377,all
18,3206274505,0.033291528561160265,16.079808295040408,483,0.005870841487279843,12,2044,all
19,3206191222,0.028969790285068416,13.15228478942106,454,0.02039775624681285,40,1961,all
20,3200812171,0.02940758459101483,17.23284457033469,586,0.0032076984763432237,8,2494,all
21,3206275740,0.022342765803950133,11.283096730994817,505,0.006280193236714976,13,2070,all
22,3200813773,0.012595785953401011,7.078831705811368,562,0.002551020408163265,6,2352,all
23,3200812175,0.02034921842175293,14.93632632156665,734,0.0032948929159802307,10,3035,all
24,3206252794,0.015803437831939656,8.439035802255777,534,0.006097560975609756,14,2296,all
25,3206257745,0.02847278306136677,16.770469223145028,589,0.005072181037846274,13,2563,all
26,3206222278,0.028724762629553563,13.328289860112854,464,0.005407841369986481,12,2219,all
27,3206192213,0.023742396583148657,13.60439324214418,573,0.010526315789473684,27,2565,all
28,3200809738,0.01686598493215729,8.88837405924689,527,0.0030198446937014668,7,2318,all
29,3200808401,0.019086687338367332,8.72261611363387,457,0.003271537622682661,6,1834,all
30,3206329270,0.020825520760103487,10.100377568650192,485,0.014678030303030304,31,2112,all
31,3206223813,0.04940659915709714,30.08861888667216,609,0.004830917874396135,11,2277,all
32,3206245325,0.021895713573163465,11.998851038093578,548,0.003374103753690426,8,2371,all
33,3200811267,0.05401212035529003,28.734448029014295,532,0.0176268271711092,41,2326,all
34,3206250097,0.026457980336388597,14.89584292938678,563,0.00419639110365086,10,2383,all
35,3200810927,0.0170547717533887,10.505739400087439,616,0.004739336492890996,12,2532,all
36,3206206307,0.0543650236422647,31.422983665228994,578,0.027161611588954276,60,2209,all
37,3206197594,0.017750476267827966,10.668036236964607,601,0.002765705254839984,7,2531,all
38,3206232666,0.09700453362494028,56.747652170590065,585,0.0600988969189806,158,2629,all
39,3206210831,0.027024820585309948,16.2959668129419,603,0.004958047292143402,13,2622,all
