,page_id,avg_bits_per_token,total_bits,n_tokens,cer,levenshtein,gt_length,normalization_profile
0,3202405178,0.0161373578467149,3.534081368430563,219,0.0033112582781456954,3,906,all
1,3206233263,0.04246645956828641,4.543911173806646,107,0.009029345372460496,4,443,all
2,3206244332,0.07347429363706165,22.630082440214988,308,0.08059023836549375,71,881,all
3,3206274525,0.04013484417569275,16.33488157950695,407,0.007527504342790967,13,1727,all
4,3207166593,0.03433688696260487,7.863147114436515,229,0.012411347517730497,14,1128,all
5,3206277683,0.05761177219326901,10.946236716721112,190,0.003500583430571762,3,857,all
6,3200812702,0.029275517970341922,7.582359154318558,259,0.0,0,1056,all
7,3200812236,0.011194798169039752,2.5412191843720238,227,0.0011074197120708748,1,903,all
8,3206208412,0.0329494187568966,16.01341751585175,486,0.010461245839277223,22,2103,all
9,3200812918,0.03712535741478644,14.887268323329362,401,0.0034403669724770644,6,1744,all
10,3200797032,0.024367531693752713,8.72357634636347,358,0.002770083102493075,4,1444,all
11,3200810644,0.019227592167667926,6.287422638827412,327,0.011308562197092083,14,1238,all
12,3200813773,0.012714252386857122,7.145409841413702,562,0.002551020408163265,6,2352,all
13,3206247302,0.03017336736137613,13.065068067475865,433,0.0043980208905992305,8,1819,all
14,3206270362,0.05030900878038032,18.96649631020338,377,0.021586931155192533,37,1714,all
15,3200810296,0.04030871040437661,17.61490644671258,437,0.013354700854700854,25,1872,all
16,3206328941,0.03357974356412711,14.607188450395292,435,0.008989952406134321,17,1891,all
17,3200811336,0.04969092717987054,27.528773657648276,554,0.01559792027729636,36,2308,all
18,3200812171,0.023043289997679278,13.71075754861917,595,0.0032076984763432237,8,2494,all
19,3206211933,0.015050383548265284,8.804474375735191,585,0.00444624090541633,11,2474,all
20,3206210831,0.030394173315474303,18.35808068254648,604,0.004958047292143402,13,2622,all
21,3200810569,0.04205824165441682,29.735176849672694,707,0.012398042414355628,38,3065,all
22,3206222931,0.025088981711761618,15.479901716156919,617,0.002197802197802198,6,2730,all
23,3206256436,0.05829231371123134,24.541064072428394,421,0.01861427094105481,36,1934,all
24,3200812379,0.022390718830878082,12.180551043997676,544,0.003576218149307108,8,2237,all
25,3200811366,0.026722301628369794,13.013760893016089,487,0.004100461301896463,8,1951,all
26,3205295659,0.036491254605838554,18.026679775284247,494,0.009433962264150943,19,2014,all
27,3207643410,0.05464563322684521,24.31730678594612,445,0.007172131147540984,14,1952,all
28,3200812377,0.04447410876248926,18.367806918908062,413,0.02463605823068309,44,1786,all
29,3206269952,0.03863723887734809,16.96174786715581,439,0.01679790026246719,32,1905,all
30,3200811555,0.031935005451992064,20.72581853834285,649,0.003335804299481097,9,2698,all
31,3200813820,0.03860277742093667,16.328974849056213,423,0.00834326579261025,14,1678,all
32,3200810314,0.049355267339732826,26.503778561436526,537,0.009425878320479864,22,2334,all
33,3206192213,0.03278872128115745,18.91909217922785,577,0.010526315789473684,27,2565,all
34,3206329007,0.027766462807555233,12.300543023746968,443,0.005189413596263622,10,1927,all
35,3200813784,0.034977705498581965,20.98662329914918,600,0.0040192926045016075,10,2488,all
36,3200809847,0.025558431808104253,17.328616765894683,678,0.009863945578231292,29,2940,all
37,3206269255,0.05707098145619084,26.766290302953504,469,0.02671118530884808,48,1797,all
38,3206319104,0.03295167799508695,19.34263498311604,587,0.003800836183960471,10,2631,all
39,3206329270,0.025597896223490433,12.41497966839286,485,0.014678030303030304,31,2112,all
40,3206258233,0.02096703591026124,10.588353134681926,505,0.008028098344204716,16,1993,all
41,3200812524,0.040335478768624394,10.325882564767845,256,0.009963768115942028,11,1104,all
42,3200812176,0.015235706240940457,7.67879594543399,504,0.0040178571428571425,9,2240,all
43,3206224235,0.08674644639679495,62.37069495929557,719,0.033080017881090745,74,2237,all
44,3206204300,0.05106761261282429,24.206048378478712,474,0.0067243035542747355,14,2082,all
45,3200811894,0.024472284890628842,13.655534968970894,558,0.001215066828675577,3,2469,all
46,3206304270,0.020112798031829218,12.32914519351131,613,0.005104043973301924,13,2547,all
47,3200811328,0.04896369639808098,33.735986818277794,689,0.015374103177314656,45,2927,all
48,3200811428,0.06711357001816215,48.65733826316756,725,0.007908889591901298,25,3161,all
49,3206191883,0.011552173459089175,6.284382361744512,544,0.006260434056761269,15,2396,all
50,3206253370,0.02058873468272994,10.623787096288648,516,0.00660883932259397,16,2421,all
51,3206310424,0.018739463626953196,10.625275876482462,567,0.006565449322938038,16,2437,all
52,3206269232,0.03204343782612919,18.328846436545895,572,0.013087934560327199,32,2445,all
53,3200807902,0.020176991548359797,10.99646039385609,545,0.013980263157894737,34,2432,all
54,3206197135,0.08333724107581274,49.58565844010858,595,0.022922636103151862,40,1745,all
55,3206232849,0.011168039435513536,6.589143266952987,590,0.004249893752656183,10,2353,all
56,3206206321,0.015812931824202434,9.630075480939283,609,0.0038535645472061657,10,2595,all
57,3206327803,0.026491274624403698,15.232482909032127,575,0.0031708283789139914,8,2523,all
58,3206319498,0.039091007556596315,24.940062821108448,638,0.008350730688935281,24,2874,all
59,3206321492,0.04533959394562003,30.196169567782942,666,0.006049822064056939,17,2810,all
60,3206206307,0.053323416887510404,30.767611544093505,577,0.02761430511543685,61,2209,all
61,3200811342,0.04097190756000828,24.132453552844876,589,0.011926947446887812,32,2683,all
62,3200810790,0.024093453978613392,14.84156765082585,616,0.004498269896193772,13,2890,all
63,3206227140,0.0531817768405555,29.834976807551637,561,0.05764411027568922,138,2394,all
64,3206252920,0.01951924716709774,12.355683456772868,633,0.005436893203883495,14,2575,all
65,3206212402,0.04086236470679565,29.788663871254027,729,0.00705408128988915,21,2977,all
66,3206201441,0.03303695730970454,25.40542017116279,769,0.012875536480686695,42,3262,all
67,3200810760,0.030815013425651065,22.217624679894417,721,0.0027845457709711106,8,2873,all
68,3206201313,0.03224127967158219,21.698381218974816,673,0.005753326141675656,16,2781,all
69,3206328955,0.06560231402282207,53.66269287066845,818,0.020879120879120878,76,3640,all
