,page_id,avg_bits_per_token,avg_surprisal_per_token,total_bits,n_tokens,cer,levenshtein,gt_length,normalization_profile
0,3200811036,0.017377198378986877,0.0035118876902639788,2.5892025584690446,149,0.003194888178913738,2,626,all
1,3200810647,0.03340929763697822,0.008626282354299132,5.078213240820689,152,0.002976190476190476,2,672,all
2,3200810134,0.038360429308804796,0.013555807012462534,10.702559777156537,279,0.0017513134851138354,2,1142,all
3,3200812236,0.01284113716065516,0.003878531026655379,2.9149381354687214,227,0.0011074197120708748,1,903,all
4,3200810644,0.014651821555017376,0.004818219767846132,4.820449291600717,329,0.0024232633279483036,3,1238,all
5,3200811234,0.016671297111943154,0.004865236641584772,4.101139089538016,246,0.006266786034019696,7,1117,all
6,3200812524,0.04226821765502253,0.013624848104409315,10.905200154995814,258,0.010869565217391304,12,1104,all
7,3200810876,0.020977806321075213,0.007487828467718021,8.265255690503635,394,0.001141552511415525,2,1752,all
8,3200810281,0.029325910186714776,0.01079018437464597,11.378453152445333,388,0.008965929468021518,15,1673,all
9,3200812702,0.028923112705765735,0.00868472470611322,7.491086190793325,259,0.0,0,1056,all
10,3200812731,0.017727633744048045,0.003758179611536705,4.378725534779867,247,0.0036101083032490976,4,1108,all
11,3200812712,0.022588177399708767,0.0067930768512669045,6.663512332914086,295,0.0015255530129672007,2,1311,all
12,3200797032,0.028715350700622276,0.007807087397447018,10.280095550822775,358,0.002770083102493075,4,1444,all
13,3200810211,0.03280394929440359,0.01284600755381498,11.809421745985293,360,0.002512562814070352,4,1592,all
14,3200811639,0.028445430406235026,0.009275820914199968,10.268800376650844,361,0.00186219739292365,3,1611,all
15,3200797029,0.022288596066351328,0.008963574219892616,10.520217343317826,472,0.0019464720194647203,4,2055,all
16,3200811460,0.02251426476711681,0.008976177697470613,7.992563992326468,355,0.010464355788096796,16,1529,all
17,3200811366,0.028059422163722064,0.006446647074396123,13.664938593732645,487,0.004100461301896463,8,1951,all
18,3200810316,0.028200204791252997,0.009149668470957197,9.475268809861007,336,0.002178649237472767,3,1377,all
19,3200809738,0.016699555565629454,0.004228180189121633,8.633670227430429,517,0.0030198446937014668,7,2318,all
20,3200810296,0.040326712296589184,0.017292156125643124,17.622773273609475,437,0.013354700854700854,25,1872,all
21,3200808401,0.01997495855796471,0.005226892960597951,9.128556060989872,457,0.003271537622682661,6,1834,all
22,3200801615,0.011101659671048564,0.0022528127024177857,5.095661789011291,459,0.0024260067928190197,5,2061,all
23,3200812377,0.03562593666294032,0.00992470033316942,14.71351184179435,413,0.023516237402015677,42,1786,all
24,3200801622,0.024269786606592462,0.009610881822380606,8.640044031946916,356,0.031826861871419476,50,1571,all
25,3200807886,0.011113792187596573,0.003179169874289691,5.979220196926956,538,0.0012815036309269544,3,2341,all
26,3200812176,0.015276178645516348,0.0030359495031864344,7.69919403734024,504,0.0040178571428571425,9,2240,all
27,3200810269,0.016951960487441922,0.004875804419983052,8.459028283233518,499,0.006572295247724975,13,1978,all
28,3200811629,0.030497676858052453,0.014733431220656483,13.754452262981657,451,0.00466804979253112,9,1928,all
29,3200811643,0.025628301225813284,0.007677292627105962,11.378965744261098,444,0.004324324324324324,8,1850,all
30,3200810703,0.021277180536995198,0.009161803727250808,9.08535608929695,427,0.02,38,1900,all
31,3200803401,0.021244378886234663,0.005668906081665109,12.70413857396833,598,0.0037846930193439865,9,2378,all
32,3200810882,0.028348717836716112,0.011329695204923764,16.130420449091467,569,0.01702127659574468,40,2350,all
33,3200801634,0.008282464114592877,0.0031824712680188576,3.9176055262024305,473,0.002474022761009401,5,2021,all
34,3200811267,0.06361130983109792,0.023792063631296167,33.777605520312996,531,0.0176268271711092,41,2326,all
35,3200811435,0.02679775725274198,0.012192620096676984,16.185845380656154,604,0.014008620689655173,39,2784,all
36,3200810202,0.026405507648902846,0.010476308641074135,13.149942809153618,498,0.005758157389635317,12,2084,all
37,3200810649,0.03199220284605162,0.012619347950938567,12.285005892883824,384,0.013788968824940047,23,1668,all
38,3200797034,0.0273180381986019,0.009115996364899395,16.336186842763937,598,0.0037778617302606727,10,2647,all
39,3200810884,0.016445853269862865,0.005509492019599905,8.124251515312254,494,0.0026845637583892616,6,2235,all
40,3200807879,0.021472735179707908,0.008188702863009507,8.674985012601995,404,0.0030379746835443038,6,1975,all
41,3200807900,0.020770295764484685,0.007588070155172675,11.174419121292761,538,0.005298013245033113,12,2265,all
42,3200810305,0.013018954036582065,0.0027310923271245523,6.756837144986092,519,0.0017574692442882249,4,2276,all
43,3200809739,0.024534766412094008,0.00834296265527125,12.36552227169538,504,0.017075306479859893,39,2284,all
44,3200811142,0.02385420175762539,0.008340380078269958,10.567411378628048,443,0.003134796238244514,6,1914,all
45,3200810898,0.01565924180088825,0.003561319192981088,7.124955019404153,455,0.0184404636459431,35,1898,all
46,3200810695,0.019177730286370993,0.0066467579489656,10.509396196931304,548,0.004219409282700422,10,2370,all
47,3200810779,0.02362823276242974,0.009423432171942183,10.349165949944226,438,0.0032379924446842958,6,1853,all
48,3200811795,0.03371211903933047,0.011261222926241835,17.597726138530504,522,0.00510204081632653,12,2352,all
49,3200813273,0.04676398894968987,0.014573108678881803,25.57990195548036,547,0.009418509418509418,23,2442,all
50,3200810926,0.01946926472255783,0.005935236730515656,10.396587361845882,534,0.0036719706242350062,9,2451,all
51,3200812234,0.03138246130730065,0.010387444802069637,16.44440972502554,524,0.0017219113215669393,4,2323,all
52,3200810216,0.02724057090591208,0.014320329072807383,12.939271180308237,475,0.013996889580093312,27,1929,all
53,3200810651,0.054830154127589556,0.021575024763879715,34.32367648387106,626,0.005078125,13,2560,all
54,3200812918,0.034945125440794964,0.009575624931696024,14.01299530175878,401,0.0034403669724770644,6,1744,all
55,3200812379,0.021109882559978144,0.006730665436728592,11.48377611262811,544,0.003576218149307108,8,2237,all
56,3200810558,0.03315542550759923,0.01257996583502894,15.781982541617234,476,0.006329113924050633,13,2054,all
57,3200810900,0.019456197010040567,0.005731162468265471,10.759276946552434,553,0.0011890606420927466,3,2523,all
58,3200807881,0.02717659222467636,0.013487104981888534,15.871129859210994,584,0.01442672741078208,38,2634,all
59,3200810294,0.019240321009772576,0.0035752513682210537,10.139649172150147,527,0.008357709987463435,20,2393,all
60,3200811970,0.01457616141537766,0.0038865671611907557,8.687392203565086,596,0.004645760743321719,12,2583,all
61,3200811894,0.021106483834913904,0.005859059993726895,11.777417979881958,558,0.001215066828675577,3,2469,all
62,3200807902,0.01599008878279975,0.005784052051748303,8.714598386625864,545,0.013980263157894737,34,2432,all
63,3200812374,0.019471002927024743,0.005310322877759738,11.799427773776994,606,0.001918649270913277,5,2606,all
64,3200810717,0.020912814895890117,0.005777219823812158,11.564786637427234,553,0.01231945624468989,29,2354,all
65,3200811325,0.03518739132948852,0.013428033533256958,21.499496102317487,611,0.0011123470522803114,3,2697,all
66,3200808393,0.045833599389903834,0.015442059511534014,28.6918332180798,626,0.006636250518457071,16,2411,all
67,3200801633,0.009980693488453617,0.0021915104384738183,6.417585913075675,643,0.002902757619738752,8,2756,all
68,3200810270,0.014783087931262776,0.0040975016993676314,9.461176276008176,640,0.004130679684566279,11,2663,all
69,3200810460,0.11020846337889179,0.04089419077676424,56.316524786613705,511,0.02391200382592061,50,2091,all
70,3200811389,0.03879438173544993,0.015594426380676405,20.754994228465716,535,0.010931351114997814,25,2287,all
71,3200801613,0.019657537108003702,0.004047028827671768,11.6765770421542,594,0.0033769523005487546,8,2369,all
72,3200811555,0.029153743942691924,0.011175065669529635,18.891626074864366,648,0.0018532246108228317,5,2698,all
73,3200811024,0.02548181789053524,0.00745031949709402,14.116927111356523,554,0.015126050420168067,36,2380,all
74,3200811892,0.03641658324623721,0.011405344103166905,20.57536953412402,565,0.003211561621838619,8,2491,all
75,3200811975,0.02846357017178522,0.0075126825607919395,12.467043735241926,438,0.0069407367859049655,13,1873,all
76,3200812246,0.050255718139640325,0.017107245999673202,30.655988065180598,610,0.011398963730569948,33,2895,all
77,3200810766,0.04581445799285837,0.017434277410207782,27.99263383363646,611,0.014154552410099464,37,2614,all
78,3200810293,0.11277119845079348,0.050839869334727346,64.0540407200507,568,0.010043668122270743,23,2290,all
79,3200810927,0.01629702919931553,0.0037400056310267706,10.038969986778367,616,0.004739336492890996,12,2532,all
80,3200810266,0.014905130543007945,0.004754572834386657,8.70459623711664,584,0.0024449877750611247,6,2454,all
81,3200810789,0.016549491397617817,0.005306727398453776,8.142349767627966,492,0.001445086705202312,3,2076,all
82,3200810451,0.04091933036634084,0.011232356701702218,21.76908375489333,532,0.011066843736166445,25,2259,all
83,3200810646,0.010330887894120016,0.002354520936919247,5.8989369875425295,571,0.0008247422680412372,2,2425,all
84,3200812225,0.026441053531892317,0.008566208513074786,15.28292894143376,578,0.0027958993476234857,6,2146,all
85,3200807889,0.025988623266299395,0.01048483614008115,15.567185336513337,599,0.015232292460015232,40,2626,all
86,3200810569,0.04141415106278518,0.019824546324578914,29.279804801389126,707,0.012398042414355628,38,3065,all
87,3200807892,0.0060345573600365165,0.002497932843205291,3.5664233997815815,591,0.0024518388791593695,7,2855,all
88,3200811565,0.020443402588527986,0.005907900230000094,12.981560643715271,635,0.0028067361668003207,7,2494,all
89,3200812911,0.03283544355198562,0.010951808011091028,22.820633268630008,695,0.014075067024128687,42,2984,all
90,3200810748,0.01901241672820038,0.0069195642749650555,11.730661121299635,617,0.003563791874554526,10,2806,all
91,3200810314,0.03540684890307144,0.010800976131172832,19.40295319888315,548,0.009425878320479864,22,2334,all
92,3200797037,0.023505898890081645,0.008939677209536414,14.315092424059722,609,0.0239880059970015,64,2668,all
93,3200810599,0.01959116513249302,0.005249700277937202,11.656743253833348,595,0.023997000374953132,64,2667,all
94,3200811336,0.05082589613501121,0.014643962470695812,28.15754645879621,554,0.01559792027729636,36,2308,all
95,3200811290,0.018360174753500515,0.006844907757512417,11.144626075374813,607,0.002276176024279211,6,2636,all
96,3200809847,0.02185273650570544,0.007120271811766804,14.794302614362584,677,0.009863945578231292,29,2940,all
97,3200811342,0.041875232732021365,0.014272614812290323,24.622636846428563,588,0.011926947446887812,32,2683,all
98,3200810128,0.025802057784593158,0.00916821913396926,20.25461536090563,785,0.013669501822600244,45,3292,all
99,3200810954,0.034106383348397565,0.011194545110990294,21.793978959626042,639,0.016809728183118742,47,2796,all
100,3200801619,0.01982610948886988,0.006274334070408335,11.915491802810799,601,0.004983980064079744,14,2809,all
101,3200811330,0.03042879229312411,0.010609381755844003,21.513156151238746,707,0.014352469959946596,43,2996,all
102,3200810942,0.022805224438714588,0.007085971606890402,15.461942169448491,678,0.005403458213256484,15,2776,all
103,3200810140,0.05889583224566576,0.0198481414330821,43.936290855266655,746,0.01685565430585351,55,3263,all
104,3200810146,0.02275493348016134,0.007613006075621048,13.58469528765632,597,0.0015910898965791568,4,2514,all
105,3200811327,0.029972956934202728,0.008783416526293709,22.479717700652046,750,0.0028230865746549563,9,3188,all
106,3200810951,0.04463054567373153,0.012400635775779092,31.196751425938338,699,0.002031832035218422,6,2953,all
107,3200807901,0.025948309186350587,0.011871825439171625,13.493120776902305,520,0.0023375409069658717,5,2139,all
108,3200807899,0.010418796100241991,0.0022204297850812295,6.438815989949551,618,0.002916514764855997,8,2743,all
109,3200810790,0.02409845948678116,0.007291978610228231,14.844651043857194,616,0.004152249134948097,12,2890,all
110,3200812242,0.03249579735969355,0.010007345846287057,21.447226257397745,660,0.007271468144044321,21,2888,all
111,3200811147,0.026308042765990955,0.007793118404804793,14.942968291082863,568,0.013741656851197487,35,2547,all
112,3200810602,0.02452110624949122,0.00952774839044895,18.07205530587503,737,0.0034998409163219855,11,3143,all
113,3200808408,0.06141502443307283,0.0225664745328869,37.27891983087521,607,0.008613938919342208,22,2554,all
114,3200810738,0.037162224881301345,0.016467656015204068,25.64193516809793,690,0.04740550928891736,148,3122,all
115,3200812378,0.03363365691941577,0.01704657015672567,21.929144311459083,652,0.011577902745616937,35,3023,all
